"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2008-12-31",,"70","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-01",,"70","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-02",,"55","36"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-03",,"57","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-04",,"61","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-05",,"57","34"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-06",,"64","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-07",,"72","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-08",,"74","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-09",,"75","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-10",,"74","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-11",,"83","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-12",,"87","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-13",,"82","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-14",,"86","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-15",,"82","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-16",,"81","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-17",,"81","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-18",,"80","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-19",,"82","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-20",,"83","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-21",,"74","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-22",,"68","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-23",,"62","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-24",,"61","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-25",,"59","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-26",,"57","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-27",,"63","40"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-28",,"72","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-29",,"76","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-30",,"79","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-01-31",,"78","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-01",,"80","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-02",,"80","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-03",,"84","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-04",,"82","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-05",,"66","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-06",,"61","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-07",,"56","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-08",,"53","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-09",,"50","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-10",,"56","33"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-11",,"58","36"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-12",,"57","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-13",,"51","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-14",,"55","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-15",,"60","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-16",,"54","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-17",,"56","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-18",,"65","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-19",,"73","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-20",,"73","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-21",,"71","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-22",,"64","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-23",,"73","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-24",,"70","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-25",,"60","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-26",,"63","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-27",,"65","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-02-28",,"83","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-01",,"84","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-02",,"74","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-03",,"69","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-04",,"59","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-05",,"61","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-06",,"57","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-07",,"65","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-08",,"65","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-09",,"59","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-10",,"67","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-11",,"62","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-12",,"64","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-13",,"71","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-14",,"62","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-15",,"60","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-16",,"75","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-17",,"82","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-18",,"86","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-19",,"81","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-20",,"74","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-21",,"64","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-22",,"61","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-23",,"66","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-24",,"75","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-25",,"77","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-26",,"71","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-27",,"79","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-28",,"82","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-29",,"68","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-30",,"72","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-03-31",,"75","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-01",,"72","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-02",,"67","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-03",,"63","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-04",,"72","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-05",,"81","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-06",,"86","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-07",,"74","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-08",,"66","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-09",,"67","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-10",,"60","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-11",,"62","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-12",,"77","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-13",,"79","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-14",,"69","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-15",,"61","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-16",,"69","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-17",,"80","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-18",,"88","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-19",,"96","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-20",,"100","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-21",,"100","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-22",,"82","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-23",,"70","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-24",,"70","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-25",,"70","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-26",,"71","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-27",,"71","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-28",,"67","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-29",,"70","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-04-30",,"78","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-01",,"78","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-02",,"66","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-03",,"79","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-04",,"80","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-05",,"83","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-06",,"91","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-07",,"94","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-08",,"90","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-09",,"86","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-10",,"83","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-11",,"83","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-12",,"79","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-13",,"81","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-14",,"86","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-15",,"88","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-16",,"92","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-17",,"93","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-18",,"93","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-19",,"91","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-20",,"89","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-21",,"85","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-22",,"80","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-23",,"81","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-24",,"79","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-25",,"77","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-26",,"79","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-27",,"85","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-28",,"83","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-29",,"74","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-30",,"74","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-05-31",,"76","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-01",,"78","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-02",,"87","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-03",,"78","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-04",,"76","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-05",,"70","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-06",,"69","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-07",,"74","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-08",,"75","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-09",,"70","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-10",,"67","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-11",,"70","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-12",,"70","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-13",,"72","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-14",,"77","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-15",,"74","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-16",,"80","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-17",,"80","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-18",,"87","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-19",,"88","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-20",,"75","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-21",,"79","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-22",,"84","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-23",,"85","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-24",,"83","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-25",,"86","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-26",,"90","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-27",,"95","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-28",,"100","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-29",,"93","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-06-30",,"90","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-01",,"92","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-02",,"94","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-03",,"91","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-04",,"96","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-05",,"93","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-06",,"93","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-07",,"90","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-08",,"91","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-09",,"92","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-10",,"97","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-11",,"99","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-12",,"98","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-13",,"99","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-14",,"96","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-15",,"96","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-16",,"98","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-17",,"98","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-18",,"102","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-19",,"105","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-20",,"102","73"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-21",,"99","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-22",,"98","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-23",,"96","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-24",,"92","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-25",,"94","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-26",,"97","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-27",,"97","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-28",,"94","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-29",,"90","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-30",,"91","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-07-31",,"93","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-01",,"92","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-02",,"93","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-03",,"98","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-04",,"101","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-05",,"99","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-06",,"87","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-07",,"83","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-08",,"87","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-09",,"89","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-10",,"93","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-11",,"93","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-12",,"93","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-13",,"92","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-14",,"89","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-15",,"88","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-16",,"87","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-17",,"88","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-18",,"89","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-19",,"87","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-20",,"92","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-21",,"86","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-22",,"95","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-23",,"93","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-24",,"94","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-25",,"99","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-26",,"103","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-27",,"108","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-28",,"106","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-29",,"108","74"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-30",,"104","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-08-31",,"101","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-01",,"101","76"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-02",,"102","72"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-03",,"101","73"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-04",,"101","74"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-05",,"97","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-06",,"93","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-07",,"91","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-08",,"89","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-09",,"93","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-10",,"100","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-11",,"94","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-12",,"90","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-13",,"82","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-14",,"79","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-15",,"84","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-16",,"92","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-17",,"97","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-18",,"99","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-19",,"95","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-20",,"92","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-21",,"93","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-22",,"105","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-23",,"103","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-24",,"102","66"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-25",,"105","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-26",,"106","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-27",,"97","65"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-28",,"88","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-29",,"81","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-09-30",,"83","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-01",,"90","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-02",,"89","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-03",,"81","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-04",,"68","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-05",,"71","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-06",,"74","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-07",,"72","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-08",,"75","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-09",,"77","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-10",,"76","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-11",,"70","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-12",,"64","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","2009-10-13",,"68","58"
